EVENT_ID,CZ_NAME_STR,BEGIN_LOCATION,BEGIN_DATE,BEGIN_TIME,EVENT_TYPE,MAGNITUDE,TOR_F_SCALE,DEATHS_DIRECT,INJURIES_DIRECT,DAMAGE_PROPERTY_NUM,DAMAGE_CROPS_NUM,STATE_ABBR,CZ_TIMEZONE,MAGNITUDE_TYPE,EPISODE_ID,CZ_TYPE,CZ_FIPS,WFO,INJURIES_INDIRECT,DEATHS_INDIRECT,SOURCE,FLOOD_CAUSE,TOR_LENGTH,TOR_WIDTH,BEGIN_RANGE,BEGIN_AZIMUTH,END_RANGE,END_AZIMUTH,END_LOCATION,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EVENT_NARRATIVE,EPISODE_NARRATIVE,ABSOLUTE_ROWNUMBER,title,
166502,HARRIS CO.,MISSOURI CITY,4/28/2009,125,Flash Flood, , ,1,0,15000000,0,TX,CST-6, ,28136,C,201,HGX,0,0,Amateur Radio,Heavy Rain, , ,1,NE,1,SSE,WEST JCT,29.6308,-95.5206,29.6326,-95.4602,"A large, slow moving thunderstorm produced widespread heavy rainfall across western portions of Harris County during the early morning hours. Many roads including portions of US 59, Interstate 10 West, Beltway 8 West, and the 610 Loop were impassable for most of the morning rush hour, with numerous cars becoming stranded by high water. One fatality occurred when a vehicle was swept into the drainage system near the Katy Freeway (Interstate 10 W) and Beltway 8.||In addition to the major disruption to the morning commute, over 2,100 homes received some amount of water intrusion from this event. This ranks as the fourth largest number of homes flooded in a single event for Harris County.",Thunderstorms developed west of the Houston metro area in the mid afternoon hours of the 27th and moved east across the Houston area around sunset. Severe thunderstorms redeveloped overnight across western Harris County and produced flash flooding that severely impacted roads and highways in and around Houston. Later that afternoon a lone cell developed between Hearne and College Station and produced several brief tornado touchdowns as it moved southeastward into Madison County.,11,,
602185,HARRIS CO.,ELLINGTON FIELD,10/31/2015,447,Tornado, ,EF2,0,0,12000000,0,TX,CST-6, ,100589,C,201,HGX,0,0,NWS Storm Survey, ,4.76,150,3,NNE,1,NW,STRANG,29.6383,-95.1126,29.6922,-95.0633,"An EF-2 tornado began near the Genoa Red Bluff and Red Bluff intersection in Pasadena and ended near the Spencer Highway and Myrtle Creek Drive intersection |in La Porte. The tornado caused extensive tree, fence and power line damage. Low end EF-2 damage was observed where the tornado demolished an industrial building and caused significant roof loss to several homes in La Porte. One of these homes lost a portion of an exterior brick wall. The estimated peak wind was 125 mph.",Tornadoes formed along a near coastal county warm frontal boundary that was downstream of a central Texas cold front.,12,,
5240901,HARRIS CO.,HOUSTON,4/16/2001,1545,Thunderstorm Wind, , ,0,0,10000000,0,TX,CST, ,1113823,C,201,HGX,0,0,EMERGENCY MANAGER, , , , , , , ,HOUSTON,29.73,-95.37,29.73,-95.37,Numerous reports of trees down on the west side of Houston.,,13,,
402590,HARRIS CO.,HOCKLEY,7/12/2012,1200,Flood, , ,0,0,5000000,10000,TX,CST-6, ,66926,C,201,HGX,0,0,County Official,Heavy Rain, , ,6,NW,6,S,HOCKLEY,30.099,-95.9039,29.9425,-95.8531,"Water was reported in 71 homes in Harris County and 234 homes in Montgomery County. Spring, Willow and Little Cypress Creek watersheds were impacted.",A stationary front focused thunderstorm development over the area on July 12 and 13 producing heavy rainfall and flooding.,14,,
5271610,HARRIS CO.,PASADENA,10/11/2001,605,Tornado, ,F2,0,0,3750000,0,TX,CST, ,1124422,C,201,HGX,0,0,EMERGENCY MANAGER, ,3.5,100, , , , ,PASADENA,29.7,-95.2,29.7,-95.2,"120 homes, 3 apartment complexes, 2 schools, and some businesses damaged by a tornado. The tornado touched down near Fairmont and Shaver, moving northeast to near the intersection of Southmore and Red-Bluff Road.",,15,,
166407,HARRIS CO.,LOUETTA,4/18/2009,1102,Flash Flood, , ,0,0,3500000,0,TX,CST-6, ,28132,C,201,HGX,0,5,Emergency Manager,Heavy Rain, , ,1,SSW,2,SSE,EAST HAVEN,29.891,-95.5845,29.6003,-95.2473,"Heavy rainfall persisted across the county as several thunderstorms produced rainfall totals of 8 to 10 inches across the county. Numerous roads were closed in areas of the county, including Jersey Village, Houston Heights, La Porte, Pasadena, Webster, and near the Houston Hobby airport. More than 350 homes were flooded due to the heavy rains and flooding along bayous. In some areas residential streets were reported to have more than one foot of standing water. The highest one hour rainfall total was 6.90 inches recorded at Bay Area Blvd and Clear Creek. This exceeds the highest one hour rainfall rate measured during Tropical Storm Allison in June 2001, which was 6.30 inches.||In the northern part of the county five children were killed after the car they were riding in inadvertently drove into a drainage ditch that was filled with nine feet of water from the heavy rainfall. Two adults and one child were able to escape the floodwaters, but the five younger children, all under 7 years old, were not able to escape.",On April 18th there were flash floods and severe thunderstorms over Galveston and southern Harris counties.,16,,
5513988,HARRIS CO.,SOUTH HOUSTON,6/19/2006,411,Flash Flood, , ,0,0,3300000,0,TX,CST, ,1213259,C,201,HGX,0,0,BROADCAST MEDIA, , , , , , , ,SOUTH HOUSTON, , , , ,"Approximately 3,370 homes were flooded with some water rescues in the Interstate 45 and Beltway 610 vicinity (Belfort and Telephone Roads). The Washburn Tunnel was flooded and impassable while Interstate 10 at Federal Street's bypass was under water. Sections of Sims, Halls, and Hunting Bayous with Vogel and White Oak Creeks experienced significant flooding. Homes along these bayous and creeks had flood water in them from 2 to 8 inches to as high as 18 to 20 inches.",,17,,
5331344,HARRIS CO.,HOUSTON,11/17/2003,1430,Flash Flood, , ,1,1,3000000,0,TX,CST, ,1163876,C,201,HGX,0,0,NEWSPAPER, , , , , , , ,HOUSTON, , , , ,Extensive flooding in and around the Sharpstown area. One 17 year old female fatality with one 18 year old male injury when van they were driving became flooded outside of high school. Flooding extended into Houston metro with numerous flooded or completely submerged vehicles. 300 homes flooded.,"



A total of 24 tornadoes touched down during this 15 hour period of severe weather in southeastern Texas on November 17, 2003. In addition to these tornadoes, a major flood developed over Harris and surrounding counties during the middle of this tornadic outbreak. Over 300 homes, along with hundreds of vehicles, were flooded.

These tornadic storms developed over parts of Wharton and Matagorda counties shortly after sunrise with the first confirmed tornado occurring just east of El Campo around 9:00 am. Strong 500mb upper level troughing over the western U.S. moved from west to east across the Southern Plains. The polar jet stream associated with this 500 millibar trough surged into west Texas and then curved sharply northeastward into the Central Plains. The sub-tropical jet stream was oriented west to east across deep southern Texas. This jet stream pattern was the impetus to strong lower level convergence due to the enhanced upper level divergence. Low level moisture had substantially increased and was about 200 percent of normal by 6 AM. Vertical wind profiles also showed a great deal of low level wind shear with the greatest shear occurring in the lowest 2000 feet. In addition, these veering wind speeds rapidly increased with height. A focus for the thunderstorm development was provided by a weak low level boundary which was aligned southwest to northeast, or generally along the U.S. Highway 59 corridor. This feature was nearly-stationary and thunderstorms repeatedly developed and moved along this boundary. The axis of heaviest rain was coincident with this boundary.",18,,
449287,HARRIS CO.,DELHI,4/27/2013,1645,Flash Flood, , ,0,0,3000000,0,TX,CST-6, ,72517,C,201,HGX,0,0,Department of Highways,Heavy Rain, , ,5,SSE,5,WSW,HOUSTON HULL ARPT,29.7168,-95.75,29.6052,-95.7335,"Heavy rain caused the flooding of numerous roads, that became impassable, across southwestern Harris County into eastern Fort Bend County. Harris County Flood Control District instruments recorded near one inch five minute rainfall rates over Brays Bayou at South Main/Reliant Park. One hour totals exceeded four inches at Reliant Park.||Heavy rain caused the flooding of numerous roads, that became impassable, across southwestern Harris County into eastern Fort Bend County. Harris County Flood Control District instruments recorded near one inch five minute rainfall rates over Brays Bayou at South Main/Reliant Park. One hour totals exceeded four inches at Reliant Park. ||There were 98 homes and 2 businesses that were flooded. The majority of the flooded homes were in the Westbury area. Widespread significant street flooding occurred along US Highway 59, the south 610 loop, and State Highway 288. The main lanes of SH 288 were closed for several hours due to high water and over 80 vehicles were stranded on the US Highway 59 service roads between Beltway 8 and Highway 90. There was high water as deep as up to the door handles of cars on Monroe Road near Hobby Airport. Hundreds of stranded motorists required high water rescues.","Favorable upper level dynamics due to Texas falling in between the southern branch of the polar jet and the subtropical jet, along with a southwestern Texas shortwave disturbance moving northeast into southeastern Texas, created an environment conducive for the development of training, back-building thunderstorms. Thunderstorm clusters expanded eastward across areas of western and southern Harris County during the late afternoon hours. These storms produced copious amounts of rain that lead to the localized flooding of numerous metropolitan area roads. There were reports of small hail covering the ground over southern Houston.",19,,
738631,HARRIS CO.,EAST HAVEN,4/3/2018,2251,Thunderstorm Wind,70, ,0,0,2000000,0,TX,CST-6,EG,123191,C,201,HGX,0,0,NWS Storm Survey, , , ,1,N,0,NNE,EAST HAVEN,29.6412,-95.268,29.6341,-95.2684,There was significant damage to a hanger and surrounding aircraft at Houston Hobby Airport due to a microburst. Four aircraft inside the hanger and four aircraft outside of the hanger sustained damage. Hangar destroyed. Debris deposited toward the south and southeast.,Thunderstorms formed in association with a cold front and produced strong wind gusts and some damage.,20,,
238506,HARRIS CO.,GREENS BAYOU,7/2/2010,1400,Flash Flood, , ,0,0,1750000,0,TX,CST-6, ,40969,C,201,HGX,0,0,County Official,Heavy Rain, , ,1,E,1,WNW,LAKE HOUSTON,29.7514,-95.1869,29.9551,-95.1691,"Heavy rainfall caused flooding of 40 homes in Harris County along Halls, Hunting, and Little White Oak bayous.",The passage of Hurricane Alex through the northwestern Gulf of Mexico and into northern Mexico led to a surge of tropical moisture into southeast Texas. The resulting showers and thunderstorms produced very heavy rainfall in and around the Houston metro area leading to damage from flash flooding.,21,Alex,
166475,HARRIS CO.,JOYCE,4/24/2009,2030,Flash Flood, , ,0,0,1000000,0,TX,CST-6, ,28134,C,201,HGX,0,0,Broadcast Media,Heavy Rain, , ,0,ESE,2,N,LA PORTE,29.5681,-95.0235,29.694,-95.0208,"Slow moving thunderstorms across the southern portion of Harris County produced widespread flooding and road closures. The area traversed by this system had received heavy rainfall 6 days prior to the event, and the ground was still saturated. The heaviest rainfall fell along a line from Friendswood to Baytown, with totals of 7 to 8 inches during a 6 hour period. Many secondary roads along Interstate 45 became impassable for most of the evening. Forty to fifty homes recieved water damage from this event, although this is only an estimated count as all of the homes flooded on the 24th were also flooded during the earlier event on April 18th.","A series of thunderstorms produced heavy rainfall and strong winds across portions of Harris, Galveston, and Chambers counties leaving motorists stranded along several flooded area highways. Additional severe thunderstorms produced hail and flash flooding across the northern counties of Southeast Texas.",22,,
604968,HARRIS CO.,ORR,10/31/2015,230,Flash Flood, , ,2,0,1000000,0,TX,CST-6, ,101034,C,201,HGX,0,0,Emergency Manager,Heavy Rain, , ,4,SSE,2,NE,MISSOURI CITY,29.9792,-95.5426,29.6452,-95.5069,There was widespread flooding across the city of Houston and surrounding areas. The worst flooding occurred across eastern and southern Houston and towns north and east of the city. Numerous roadways were flooded including all main lanes of Highway 288 north of Brays Bayou. High rainfall rates caused Brays Bayou to go out of banks and inundate the Lawndale Wayside part of eastern Houston. Four to five feet of water flowed over North Macgregor Way between Merry Lane and Wildwood Way. High water rescues were conducted by the fire department with a half a foot of water entering Fire Station 26 in southeast Houston near Telephone and Bellfort Streets. Highway 59 at Will Clayton Parkway south of Humble was impassable due to high water. Approximately 40 homes were flooded in the Cloverleaf subdivision near Interstate 10 and Beltway 8. Hunting Bayou went out of banks and flooded neighboring homes. High water rescues were performed on Autumnwood and Wood Shadows Drives near Hunting Bayou. A shopping district and surrounding parking lots were flooded in the Crosby and Barrett areas.,"A strong upper level storm system, combined with high moisture levels to produce a bands of excessive rainfall that caused flash flooding across Fort Bend, Harris and Liberty Counties. Thunderstorms rapidly developed shortly after midnight on the 31st over Matagorda and Fort Bend Counties and moved into Harris County around 1:00 a.m. The thunderstorms trained or moved over the same areas between 1:00 a.m. and 4:00 a.m. with significant rainfall occurring over the southwest and south-central portions of Harris County into the east-central part of the county. After a brief break between 5:00 a.m. and 8:00 a.m. an additional round of thunderstorms slowly moved across Harris County from west to east producing additional heavy rainfall and worsening ongoing flooding conditions. Saturated grounds from previous heavy rainfall the week before coupled with intense short term rainfall rates resulted in widespread flooding. There was one confirmed flood related death and one possible flood related death.",23,,
578939,HARRIS CO.,WEBSTER,5/12/2015,2200,Flash Flood, , ,1,0,800000,0,TX,CST-6, ,96224,C,201,HGX,0,0,Law Enforcement,Heavy Rain, , ,1,SW,1,W,OLCOTT,29.516,-95.1315,29.601,-95.2007,Widespread street flooding occurred throughout the Webster area with 50 to 100 stranded or flooded vehicles. There was water in cars at a dealership at the intersection of El Dorado Blvd and Interstate 45. High water rescues were conducted in the Clear Lake area. There was one fatality when a male was swept away during one of the rescues. Flooding was reported at the Green Oaks Apartments at the intersection of Highway 3 and Pineloch Drive. There was a furniture store roof collapse due to the weight of the water.,"Slow moving thunderstorms produced copious amounts of rain that led to flash flooding for some locations. Communities of Webster, San Leon and Angleton were hardest hit.",24,,
900,HARRIS CO.,HOUSTON,10/16/2006,415,Flash Flood, , ,0,0,750000,0,TX,CST-6, ,157,C,201,HGX,0,0,Emergency Manager,Heavy Rain, , ,0,N,0,N,HOUSTON,29.73,-95.37,29.73,-95.37,Heavy rain caused widespread county and metro flooding of numerous roads. There were approximately 125 flooded homes and 92 flooded apartment units.,"The combination of very deep tropical moisture with a slow-moving warm front and the approach of a strong upper level trough resulted in excessive rainfall across Harris and various surrounding counties. The ground became saturated on the 15th due to scattered convection before the more organized thunderstorms moved into the area shortly after midnight. These storms produced heavy rainfall due to their training nature. A brief break occurred during mid-day which allowed area creeks and bayous to recede before the onset of additional afternoon rainfall. There were four directly related drowning fatalities during this episode. Two deaths were in Harris County, one in Fort Bend County and the one in Liberty County.",25,,
