EVENT_ID,CZ_NAME_STR,BEGIN_LOCATION,BEGIN_DATE,BEGIN_TIME,EVENT_TYPE,MAGNITUDE,TOR_F_SCALE,DEATHS_DIRECT,INJURIES_DIRECT,DAMAGE_PROPERTY_NUM,DAMAGE_CROPS_NUM,STATE_ABBR,CZ_TIMEZONE,MAGNITUDE_TYPE,EPISODE_ID,CZ_TYPE,CZ_FIPS,WFO,INJURIES_INDIRECT,DEATHS_INDIRECT,SOURCE,FLOOD_CAUSE,TOR_LENGTH,TOR_WIDTH,BEGIN_RANGE,BEGIN_AZIMUTH,END_RANGE,END_AZIMUTH,END_LOCATION,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EVENT_NARRATIVE,EPISODE_NARRATIVE,ABSOLUTE_ROWNUMBER
501951,ORLEANS PAR.,NEW ORLEANS,04/08/2014,1403,Hail,0.75, ,0,0,0,0,LA,CST-6, ,83196,C,71,LIX,0,0,Social Media, , , ,0,N,0,N,NEW ORLEANS,29.95,-90.1,29.95,-90.1,"Dime size hail reported in Mid City.","A very cold upper level low pressure system produced numerous reports of small hail, several reports of large hail, and several wind damage reports across southern Mississippi, southeast Louisiana and the adjacent coastal waters.",137
512385,ORLEANS PAR.,MC DOLOGHVILLE,05/09/2014,2038,Flash Flood, , ,0,0,0,0,LA,CST-6, ,84867,C,71,LIX,0,0,NWS Employee,Heavy Rain, , ,2,WSW,2,N,ALGIERS,29.9205,-90.0769,29.9746,-90.0481,"A National Weather Service employee witnessed cars stalling out due to flash flooding in downtown New Orleans.","Very moist and unstable air surged northward over southeast Louisiana and southern Mississippi ahead of a cold front moving through the Great Plains. Thunderstorms developed in this moist airmass, producing very heavy rainfall, which caused flash flooding.",138
512388,ORLEANS PAR.,MC DOLOGHVILLE,05/09/2014,2107,Flash Flood, , ,0,0,0,0,LA,CST-6, ,84867,C,71,LIX,0,0,Broadcast Media,Heavy Rain, , ,1,WNW,3,N,VIEUX CARRE,29.9377,-90.0645,30.0079,-90.0824,"Local news media showed live footage of multiple high water rescues across the city of New Orleans.","Very moist and unstable air surged northward over southeast Louisiana and southern Mississippi ahead of a cold front moving through the Great Plains. Thunderstorms developed in this moist airmass, producing very heavy rainfall, which caused flash flooding.",139
563997,ORLEANS PAR.,CHEF MENTEUR,04/14/2015,1045,Flash Flood, , ,0,0,0,0,LA,CST-6, ,93831,C,71,LIX,0,0,Emergency Manager,Heavy Rain, , ,0,N,3,SSW,SOUTH PT,30.07,-89.8,30.1131,-89.8908,"Numerous flooded and impassable streets were reported in East New Orleans with several cars stalled in the flood waters.","A stationary front over southeast Louisiana provided the focus for the development of several rounds of thunderstorms over southeast Louisiana and southern Mississippi. Torrential rain produced several reports of flash flooding.",140
564058,ORLEANS PAR.,VIEUX CARRE,04/15/2015,1603,Hail,1.75, ,0,0,0,0,LA,CST-6, ,93843,C,71,LIX,0,0,Amateur Radio, , , ,2,NE,2,NE,VIEUX CARRE,29.9907,-90.0508,29.9907,-90.0508,"Amateur radio operator reported golf ball size hail near the Interstate 10 Interstate 610 split.","A persistent stationary front provided the focus for numerous thunderstorms across southern Mississippi and southeast Louisiana during the afternoon of the 15th and early morning of the 16th. A wake low moved across the northern Gulf of Mexico behind the thunderstorm complex, producing several reports of strong winds.",141
564061,ORLEANS PAR.,MICHEND,04/15/2015,1610,Hail,1.50, ,0,0,0,0,LA,CST-6, ,93843,C,71,LIX,0,0,Other Federal Agency, , , ,1,WSW,1,WSW,MICHEND,30.02,-89.92,30.02,-89.92,"Ping pong to golf ball size hail was reported.","A persistent stationary front provided the focus for numerous thunderstorms across southern Mississippi and southeast Louisiana during the afternoon of the 15th and early morning of the 16th. A wake low moved across the northern Gulf of Mexico behind the thunderstorm complex, producing several reports of strong winds.",142
574803,ORLEANS PAR.,NEW ORLEANS,04/27/2015,955,Thunderstorm Wind,55.00, ,0,0,0,0,LA,CST-6,EG,93917,C,71,LIX,0,0,Broadcast Media, , , ,0,SSW,0,SSW,NEW ORLEANS,29.9472,-90.1013,29.9472,-90.1013,"Several trees and large limbs blown were down in scattered locations in New Orleans.","A strong upper level low over the southern Rockies aided in the development of surface low pressure over north Texas on the 26th. As this low moved east along a stationary front over Louisiana and Mississippi, a strong line of thunderstorms developed during the early morning hours of the 27th. This line of storms moved rapidly across southeast Louisiana during the daylight hours of the 27th. Numerous reports of thunderstorm wind damage were received, primarily downed trees and power lines. Several meso-cyclones embedded in the southern potion of the squall line spawned weak tornadoes.",143
569257,ORLEANS PAR.,NEW ORLEANS,05/26/2015,337,Thunderstorm Wind,51.00, ,0,0,0,0,LA,CST-6,MG,94711,C,71,LIX,0,0,Broadcast Media, , , ,0,N,0,N,NEW ORLEANS,29.95,-90.1,29.95,-90.1,"The WVUE television station measured a wind gust of 59 mph during a thunderstorm.","An upper level disturbance produced several severe thunderstorms over southeast Louisiana during the early morning hours of the 26th, including at least one tornado.",144
569270,ORLEANS PAR.,NEW ORLEANS,05/31/2015,1415,Flash Flood, , ,0,0,0,0,LA,CST-6, ,94719,C,71,LIX,0,0,Emergency Manager,Heavy Rain, , ,3,SW,2,WSW,MC DOLOGHVILLE,29.9193,-90.1284,29.9234,-90.0817,"Orleans Parish Emergency Management reported extensive street flooding in New Orleans Lakeview, Lakefront and Mid City areas with some streets impassible.","A nearly stationary area of thunderstorms produced very heavy rainfall and flash flooding during the afternoon of the 31st.",145
604619,ORLEANS (ZONE), ,10/25/2015,2100,Coastal Flood, , ,0,0,0,0,LA,CST-6, ,100446,Z,62,LIX,0,0,Broadcast Media, , , , , , , , , , , , ,"Tides of 2 to 3 feet above normal tide levels resulted in moderate flooding of low lying terrain and roadways outside of the hurricane protection levees, including areas around Lake Pontchartrain. Flooding was reported on US Highways 11 and 90 in far east New Orleans.","Low pressure moved from south Texas to southwest Louisiana during the day and night of the 25th. A warm front associated with the low pressure provided the focus for isolated thunderstorms that produced two tornadoes over southeast Louisiana. In addition, persistent strong southeast and winds generated by a strong pressure gradient produced several reports of minor wind damage primarily to trees. Strong onshore wind caused tides to be 1 to 3 feet above normal, but locally higher.  Minor to moderate coastal flooding occurred in low lying terrain in coastal areas and near tidal lakes. Very heavy rain also occurred with this system with several locations receiving as much as ten inches of rain over a 48 hour period. However, due to drought conditions prior to this storm, flooding was much less than usual.",146
623206,ORLEANS PAR.,NEW ORLEANS LAKEFRON,04/01/2016,1030,Flash Flood, , ,0,0,0,0,LA,CST-6, ,104136,C,71,LIX,0,0,Broadcast Media,Heavy Rain, , ,0,N,4,NNW,VIEUX CARRE,30.05,-90.03,30.0201,-90.1147,"Numerous streets were reported impassible with several cars flooded in the Mid City and Lakeview areas.","A slow moving cold front moved into a very unstable airmass over Louisiana, Mississippi and the northern Gulf of Mexico. Strong to severe thunderstorms developed in advance of the front during the day. At least one waterspout was reported, as well as hail and strong winds.",147
654753,ORLEANS PAR.,VIEUX CARRE,08/04/2016,1430,Tornado, ,EF0,0,2,0,0,LA,CST-6, ,109351,C,71,LIX,0,0,NWS Storm Survey, ,0.54,50,1,E,1,ESE,VIEUX CARRE,29.9692,-90.0628,29.9663,-90.0711,"An NWS damage survey identified EF0 damage, approximately 80 mph, in the New Orleans 7th Ward. The damage path was approximately one half mile in length beginning at Marais and Annette Streets and ending at North Claiborne Avenue and St. Phillip Street. There were two minor injuries.","Scattered thunderstorms developed during the afternoon in a hot, unstable airmass. One tornado was reported in the New Orleans area.",148
654751,ORLEANS PAR.,VIEUX CARRE,08/04/2016,1430,Thunderstorm Wind,60.00, ,0,0,100000,0,LA,CST-6,EG,109351,C,71,LIX,0,0,Broadcast Media, , , ,1,SE,1,E,VIEUX CARRE,29.9647,-90.0732,29.9693,-90.0686,"Strong straight-line winds caused damage in the 7th Ward of New Orleans along Claiborne Avenue from Esplanade to Orleans. Four structures were totally or partially collapsed. Power lines were downed and some homes received damage to siding.","Scattered thunderstorms developed during the afternoon in a hot, unstable airmass. One tornado was reported in the New Orleans area.",149
657210,ORLEANS PAR.,(NEW)LKFRNT ARPT NEW,09/05/2016,900,Thunderstorm Wind,55.00, ,0,0,10000,0,LA,CST-6,EG,109924,C,71,LIX,0,0,Broadcast Media, , , ,2,ESE,2,ESE,(NEW)LKFRNT ARPT NEW,30.0377,-90.0029,30.0377,-90.0029,"Roof damage was reported to one home in East New Orleans.","A trough of low pressure over southeast Louisiana aided the development of thunderstorms during the morning hours. One report of wind damage was received from the New Orleans area.",150
669675,ORLEANS PAR.,CHEF MENTEUR,01/21/2017,1711,Hail,1.00, ,0,0,0,0,LA,CST-6, ,112305,C,71,LIX,0,0,NWS Employee, , , ,3,WSW,3,WSW,CHEF MENTEUR,30.05,-89.85,30.05,-89.85,"The hail was reported 2 miles west of the Twin Span Bridge on Interstate 10.","Two waves of low pressure moved along a cold front, producing severe thunderstorms on the 21st and strong post frontal winds on the 22nd.",151
675328,ORLEANS PAR.,LEE,02/07/2017,1112,Tornado, ,EF3,0,33,0,0,LA,CST-6, ,112996,C,71,LIX,0,0,NWS Storm Survey, ,10.09,600,1,WSW,4,E,MICHEND,30.0105,-90,30.0232,-89.8415,"A tornado touched down just east of the industrial canal and moved northeast into the Evangeline Oaks Subdivision where it quickly strengthened into a multi-vortex EF-2 tornado. In this area, it snapped several power poles and caused significant roof damage to an apartment complex as well as a building similar to an automobile service building. the tornado then turned toward the east and continued to move almost due east through neighborhoods just north of Chef Menteur Blvd. The worst damage was generally along and just north of Grant Street from Read Blvd to Chalmark Dr. In this area, dozens of homes lost all or large portions of their roof structures. Several homes also had numerous collapsed walls. A few two story homes suffered almost complete destruction of the top floor with the exception of one or two interior corner walls. The tornado also bent at least 3 steel electrical transmission poles. The tornado continued moving toward the east, causing damage to the NASA Michoud facility and a few other industrial buildings in the area, and rolling a rail tanker car east of the Michoud Canal. The track is terminated at Lake Borgne, but the tornado likely continued for some time after that over water. Of the 33 injuries, 5-6 of them were considered serious. Maximum estimated wind speeds were around 150 mph.  In total, the tornado caused moderate to severe damage to 638 homes, of which around half were considered total losses. At least 40 businesses also suffered moderate to severe damage.","Severe thunderstorms developed ahead of an approaching cold front across southeast Louisiana, southern Mississippi, and the adjacent coastal waters.",152
675357,ORLEANS PAR.,LEE,02/07/2017,1118,Hail,1.50, ,0,0,0,0,LA,CST-6, ,112996,C,71,LIX,0,0,Public, , , ,2,E,2,E,LEE,30.02,-89.94,30.02,-89.94,"Ping pong ball sized hail was reported in New Orleans East.","Severe thunderstorms developed ahead of an approaching cold front across southeast Louisiana, southern Mississippi, and the adjacent coastal waters.",153
682248,ORLEANS PAR.,(NEW)LKFRNT ARPT NEW,02/07/2017,1122,Thunderstorm Wind,58.00, ,0,0,0,0,LA,CST-6,MG,112996,C,71,LIX,0,0,Mesonet, , , ,1,SE,1,SE,(NEW)LKFRNT ARPT NEW,30.0425,-90.0223,30.0425,-90.0223,"A WeatherFlow station at New Orleans Lakefront Airport measured a 67 mph wind gust. The strong winds flipped several light air craft parked at the airport.","Severe thunderstorms developed ahead of an approaching cold front across southeast Louisiana, southern Mississippi, and the adjacent coastal waters.",154
713948,ORLEANS (ZONE), ,06/20/2017,1500,Tropical Storm, , ,0,0,0,0,LA,CST-6, ,118836,Z,62,LIX,0,0,ASOS, , , , , , , , , , , , ,"Frequent tropical storm force wind gusts with a few instances of sustained tropical storm force winds were reported at Lakefront Airport KNEW as well as a WeatherFlow site at Lakefront Airport.  The highest gust reported was 43 knots at 11:08 pm CST on June 21. The strong winds downed a few trees along Highway 11 between Highway 90 and I-10, and also downed power lines along General Degaulle.  At the peak, there were approximately 7100 homes without power.","Tropical Storm Cindy developed over the central Gulf of Mexico on June 20th and moved generally northwest for the next few days before making landfall in southwest Louisiana near the Louisiana and Texas state line.||Cindy was an asymmetric system as it moved through the central Gulf toward southwest Louisiana, resulting in minor to moderate impacts across southeast Louisiana. The storm resulted in heavy rainfall, minor storm surge flooding, and isolated damage due to strong winds.||The minimum sea level pressure of 1004.4 mb, along with the highest wind gust and highest sustained wind in southeast Louisiana were all measured by the New Orleans Lakefront Airport ASOS.  The highest wind gust recorded was 43 knots, or 49 mph, and the the maximum sustained wind in southeast Louisiana was 38 knots, or 44 mph. Tropical storm force winds were primarily experienced in gusts as squalls moved through the area. The winds did cause isolated minor damage to trees, roofs, and power lines. The only two known injuries in southeast Louisiana resulted from a tree falling on a mobile home in Houma.||A storm tide of generally 4 to 6 feet occurred along the Gulf Coast of southeast Louisiana from St. Bernard Parish through Terrebonne Parish. The highest measured storm tide was 6.18 ft NAVD88 at a USGS gauge near Point a la Hache in Plaquemines Parish. The elevated tides resulted in minor to moderate flooding mainly of low lying land and roadways outside the federal levee system.  ||Around Lake Pontchartrain, storm tide was generally measured in the 2 to 4 ft range, with a maximum value of 4.29 ft NAVD88 at the USCOE gauge near Mandeville. Again, impacts were minor to moderate with flooding to low lying land and roadways outside of levees systems.||Many areas of southeast Louisiana received 3 to 5 inches of rain with a few measurements in excess of 6 inches. Maximum storm total rainfall was 6.52 inches measured at a CoCoRaHS station in St. Bernard.  The rainfall resulted in some minor river flooding across portions of the north shore of Lake Pontchartrain.",155
715147,ORLEANS (ZONE), ,06/21/2017,0,Storm Surge/Tide, , ,0,0,0,0,LA,CST-6, ,118836,Z,62,LIX,0,0,River/Stream Gage, , , , , , , , , , , , ,"A USGS gauge at the Rigolets reported a maximum water level of 5.42 ft NAVD88 at 6:15 pm CST on the 21st. Farther into Lake Pontchartrain, the National Ocean Service gauge at New Canal (NWCL1) reported a maximum water level of 3.47 ft MHHW at 6:12 pm on the 21st. The reading at New Canal was 3.53 ft above the predicted water level. The elevated water levels resulted in moderate impacts to areas outside of the federal levee system. Low lying roads, including Lakeshore Drive along Lake Pontchartrain and Highway 90 through the Venetian Isles area were inundated with up to 2 feet of water. There were no reports of homes or businesses damaged by the flooding.","Tropical Storm Cindy developed over the central Gulf of Mexico on June 20th and moved generally northwest for the next few days before making landfall in southwest Louisiana near the Louisiana and Texas state line.||Cindy was an asymmetric system as it moved through the central Gulf toward southwest Louisiana, resulting in minor to moderate impacts across southeast Louisiana. The storm resulted in heavy rainfall, minor storm surge flooding, and isolated damage due to strong winds.||The minimum sea level pressure of 1004.4 mb, along with the highest wind gust and highest sustained wind in southeast Louisiana were all measured by the New Orleans Lakefront Airport ASOS.  The highest wind gust recorded was 43 knots, or 49 mph, and the the maximum sustained wind in southeast Louisiana was 38 knots, or 44 mph. Tropical storm force winds were primarily experienced in gusts as squalls moved through the area. The winds did cause isolated minor damage to trees, roofs, and power lines. The only two known injuries in southeast Louisiana resulted from a tree falling on a mobile home in Houma.||A storm tide of generally 4 to 6 feet occurred along the Gulf Coast of southeast Louisiana from St. Bernard Parish through Terrebonne Parish. The highest measured storm tide was 6.18 ft NAVD88 at a USGS gauge near Point a la Hache in Plaquemines Parish. The elevated tides resulted in minor to moderate flooding mainly of low lying land and roadways outside the federal levee system.  ||Around Lake Pontchartrain, storm tide was generally measured in the 2 to 4 ft range, with a maximum value of 4.29 ft NAVD88 at the USCOE gauge near Mandeville. Again, impacts were minor to moderate with flooding to low lying land and roadways outside of levees systems.||Many areas of southeast Louisiana received 3 to 5 inches of rain with a few measurements in excess of 6 inches. Maximum storm total rainfall was 6.52 inches measured at a CoCoRaHS station in St. Bernard.  The rainfall resulted in some minor river flooding across portions of the north shore of Lake Pontchartrain.",156
713244,ORLEANS PAR.,VIEUX CARRE,08/05/2017,1455,Flash Flood, , ,0,0,5000000,0,LA,CST-6, ,118725,C,71,LIX,0,0,Emergency Manager,Heavy Rain, , ,3,NW,2,NNW,NEW ORLEANS,30.0091,-90.1165,29.9711,-90.1148,"Thunderstorms repeatedly developed over the same area of New Orleans from the mid afternoon into early evening producing 4 to 9 inches of rain during a 3 to 5 hour period. The rainfall overwhelmed the drainage system leading to widespread and deep street flooding. Many streets were impassable from the Mid City area to just north of the French Quarter and Central Business District, and road and highway underpasses were deeply flooded . Numerous automobiles were also damaged by the flooding.  Water entered at least several hundred homes and a number of businesses, with estimates likely to increase as claims are processed.","A weaken frontal boundary along the Interstate 10 corridor in southeast Louisiana and south Mississippi along with local land-lake/sea breeze interaction aided in the development of thunderstorms producing heavy rain along this corridor on all 3 days. Reports of flash flooding were received from the New Orleans area on the 4th and 5th, and the Gulfport-Biloxi area on the 6th.",157
713248,ORLEANS PAR.,VIEUX CARRE,08/08/2017,1900,Flash Flood, , ,0,0,0,0,LA,CST-6, ,118727,C,71,LIX,0,0,Public,Heavy Rain, , ,3,N,4,NNW,VIEUX CARRE,30.01,-90.08,30.0189,-90.1164,"Multiple roads were reported flooded around City Park and Lakeview toward the University of New Orleans. The report was relayed by social media.","A weak trough of low pressure combined with a very moist airmass to aid the development of nearly stationary thunderstorms, which produced one report of flash flooding in the New Orleans area.",158
720034,ORLEANS PAR.,VIEUX CARRE,10/02/2017,1115,Flash Flood, , ,0,0,0,0,LA,CST-6, ,120170,C,71,LIX,0,0,Broadcast Media,Heavy Rain, , ,1,N,1,NNE,VIEUX CARRE,29.99,-90.0788,29.9823,-90.0728,"Local broadcast media reported cars stalled in flood waters at underpass near Paris Avenue and Gentilly Boulevard.","A tropical wave moving westward across the northern Gulf of Mexico produced localized very heavy rainfall over southeast Louisiana during the morning hours of the 2nd. Several reports of significant street flooding were received.",159
720038,ORLEANS PAR.,VIEUX CARRE,10/02/2017,1200,Flash Flood, , ,0,0,0,0,LA,CST-6, ,120170,C,71,LIX,0,0,Broadcast Media,Heavy Rain, , ,2,NW,2,WNW,VIEUX CARRE,29.994,-90.1045,29.9801,-90.1032,"Local broadcast media reported cars were stalled in flood waters at the Canal Boulevard Underpass near Homedale Street.","A tropical wave moving westward across the northern Gulf of Mexico produced localized very heavy rainfall over southeast Louisiana during the morning hours of the 2nd. Several reports of significant street flooding were received.",160
720084,ORLEANS (ZONE), ,10/07/2017,1800,Storm Surge/Tide, , ,0,0,0,0,LA,CST-6, ,120174,Z,62,LIX,0,0,Other Federal Agency, , , , , , , , , , , , ,"Storm surge of approximately 2 to 4 feet was noted. A USGS gage at the Rigolets had an estimated storm surge of 4.3 ft.  Minor impacts due to storm surge were reported. A few low lying roads outside the Federal Risk Reduction System were flooded, primarily in the Venetian Isles and Irish Bayou areas. No homes were impacted.","Hurricane Nate began as a tropical depression over the northwest Caribbean Sea on the morning of October 4th and moved fairly rapidly northward, with forward speeds in excess of 20 mph, for the next several days while gaining strength. The storm moved north-northwestward through much of the day on the 7th, as it approached southeast Louisiana before turning northward.||Two landfalls occurred in the CWA. The first was near the mouth of the Mississippi River at 7 pm CDT as a Category 1 hurricane. The second landfall was near Biloxi, Mississippi at 1230 am CDT October 8th, also as a Category 1 hurricane. As the hurricane approached southeast Louisiana and coastal Mississippi, it became asymmetric with much of shower and thunderstorm activity along with the stronger winds primarily on the east side of the system.  The storm continued moving rapidly to the north and north-northeast, and had weakened to a tropical depression near Birmingham, Alabama by 10 am CDT on the 8th.||Minor impacts due to storm surge flooding were noted over several parishes in southeast Louisiana, while moderate impacts due to strong winds and storm surge were noted over the Mississippi coastal counties. Storm tides of 4 to 8 feet were generally noted along the Mississippi Coast resulting in storm surge values (water levels above normal astronomical levels) ranging from 2 to 4 feet in western areas to 4 to 7 feet in eastern sections.  Minor to moderate impacts were noted from storm surge. ||In southeast Louisiana, storm tides of 2 to 4.5 ft were noted resulting in storm surge of surge (water levels above astronomical tides) of 1 to 3 feet.  Only minor impacts from storm surge were reported. ||The lowest measured barometric pressure was 984.4 mb at a Weatherflow station near Biloxi.  Keesler Air Force Base in Biloxi recorded a maximum sustained wind of 46 kt (53 mph) and a 61 knot (70 mph) gust at 2253CST on Aug 7. A shipyard at Pascagoula Mississippi recorded a wind gust 71 kts (82 mph) on a anemometer with height of 19.8 Meters||In Louisiana, the lowest pressure was recorded at the Southwest Pass NOAA CMAN station (BURL1) with a reading of 989.5mb. Maximum winds were recorded at the Pilot Station automated weather station (PSTL1) with a maximum sustained wind of 46 kt (53 mph) gusting to 57 Kts (66 mph) at 1554CST on Aug 7.  Anemometer height of 20.3 meters||Rain amounts of 3 to 6 inches were common over the Mississippi coastal counties. rainfall amounts in Louisiana were generally 2 inches or less.",161
735410,ORLEANS PAR.,NEW ORLEANS,01/11/2018,2245,Thunderstorm Wind,45.00, ,0,0,2000,0,LA,CST-6,EG,122757,C,71,LIX,0,0,Broadcast Media, , , ,0,N,0,N,NEW ORLEANS,29.95,-90.1,29.95,-90.1,"Two compressors were blown over, and several windows blown out and tree limbs down due to wind as a thunderstorm moved across the area.","A strong cold front moved through southeast Louisiana during the evening hours of the 11th. One report of wind damage was received from the uptown section of New Orleans.",162
735408,ORLEANS (ZONE), ,01/17/2018,445,Winter Weather, , ,0,0,0,0,LA,CST-6, ,122230,Z,62,LIX,0,1,Newspaper, , , , , , , , , , , , ,"A 57 year old male was killed when he was hit by a vehicle on Interstate 10 near the High Rise after an accident due to icy roads.","A strong arctic cold front moved through southern Mississippi and southeast Louisiana during the afternoon hours of the 16th. The cold air behind the front changed the precipitation from rain to freezing rain and snow across portions of the area to the north of Interstate 10. After the precipitation ended, roads remained icy across much of the area through the day on the 17th and roadways were not fully cleared of ice until the afternoon of Jan 18th when temperatures warmed into the upper 30s and lower 40s.  The Arctic airmass that spread into the region behind the front brought some of the coldest temperatures to the region in the past 10 years. Low temperatures on the morning of the 17th ranged from the mid teens in interior parts of southeast Louisiana to low and mid 20s along in coastal area. Record low temperatures on the Jan 17th included 20 degrees at New Orleans International Airport and 14 degrees at Baton Rouge Airport.  High temperatures only went above freezing for a few hours on the afternoon of the 17th. Due to unusually cold temperatures and bursting of water pipes occurred in many locations in coastal parishes, especially elevated houses.  Bursting of pipes and residents running water to prevent pipe freezing caused low water pressure in many areas resulting in boil water advisories in several coastal parishes including the City of New Orleans. Many schools and businesses, especially in coastal parishes were closed from the Jan 16th -18th due to either icy roadways or lack of water pressure.",163
735414,ORLEANS PAR.,(NEW)LKFRNT ARPT NEW,03/11/2018,1046,Thunderstorm Wind,56.00, ,0,0,0,0,LA,CST-6,MG,122759,C,71,LIX,0,0,ASOS, , , ,0,N,0,N,(NEW)LKFRNT ARPT NEW,30.05,-90.03,30.05,-90.03,"A 56 knot (64 mph) wind gust was measured at Lakefront Airport.","A squall line ahead of a strong cold front produced strong winds across southeast Louisiana and nearby coastal waters during the afternoon hours.",164
752763,ORLEANS PAR.,VIEUX CARRE,05/18/2018,1515,Thunderstorm Wind,45.00, ,0,0,50000,0,LA,CST-6,EG,125512,C,71,LIX,0,0,Broadcast Media, , , ,0,NW,0,NW,VIEUX CARRE,29.9755,-90.0852,29.9755,-90.0852,"Reports from emergency management as well as social and broadcast media images showed extensive damage to tents, a semi-trailer, performance stages and booths at the Bayou Boogaloo on Bayou St. John in Mid-City. Microburst winds were generated from a developing thunderstorm caused by the merger of an outflow boundary and a lake breeze boundary. Winds were estimated at 45 to 55 mph based on radar and a 49 mph wind gust at the New Orleans Downtown Heliport. Event time was based on radar.","An upper level trough of low pressure over the central Gulf Coast combined with increasingly moist and unstable air to produce several severe thunderstorms during the afternoon hours.",165
752762,ORLEANS PAR.,VIEUX CARRE,05/18/2018,1525,Thunderstorm Wind,45.00, ,0,0,1000,0,LA,CST-6,EG,125512,C,71,LIX,0,0,Broadcast Media, , , ,1,SSE,1,SSE,VIEUX CARRE,29.9545,-90.0757,29.9545,-90.0757,"A 6 to 10 inch diameter tree was blown down in downtown New Orleans at the Library.","An upper level trough of low pressure over the central Gulf Coast combined with increasingly moist and unstable air to produce several severe thunderstorms during the afternoon hours.",166
752754,ORLEANS PAR.,GENTILLY,05/18/2018,1530,Flash Flood, , ,0,0,0,0,LA,CST-6, ,125512,C,71,LIX,0,0,Emergency Manager,Heavy Rain, , ,1,NW,1,WSW,ALGIERS,30.027,-90.0409,29.9435,-90.0711,"Extensive street flooding was reported in the Central City, Treme and Bywater neighborhoods of New Orleans. Radar rainfall estimates indicated that 3 to 5 inches of rain fell in a swath from Metairie through City Park and Mid-City, into the Bywater and Lower 9th Ward. Some vehicles were flooded at the height of the storm. Most of the rain fell between 330 pm and 600 pm.","An upper level trough of low pressure over the central Gulf Coast combined with increasingly moist and unstable air to produce several severe thunderstorms during the afternoon hours.",167
756314,ORLEANS PAR.,LITTLE WOODS,07/02/2018,1315,Thunderstorm Wind,50.00, ,0,0,0,0,LA,CST-6,EG,126178,C,71,LIX,0,0,Social Media, , , ,1,S,1,S,LITTLE WOODS,30.07,-89.93,30.07,-89.93,"A report of a tree blown down on Bullard Avenue in East New Orleans was received via social media.","An upper level low pressure system moving westward along the central Gulf coast produced scattered thunderstorms causing strong winds.",168
756331,ORLEANS PAR.,CUTOFF,07/03/2018,540,Flash Flood, , ,0,0,0,0,LA,CST-6, ,126180,C,71,LIX,0,0,Social Media,Heavy Rain, , ,1,W,4,SSW,MC DOLOGHVILLE,29.92,-90.01,29.8821,-90.0849,"Several reports of street flooding resulting in water rescues across the area.","Low pressure over Chandeleur Sound produced slow moving thunderstorms which produced at least 2 reports of flash flooding in the New Orleans metro area.",169
756334,ORLEANS PAR.,CUTOFF,07/03/2018,635,Flash Flood, , ,0,0,0,0,LA,CST-6, ,126180,C,71,LIX,0,0,Social Media,Heavy Rain, , ,1,W,2,SSE,NEW ORLEANS,29.92,-90.01,29.92,-90.0861,"Several social media reports were received of standing water on some city streets in New Orleans.","Low pressure over Chandeleur Sound produced slow moving thunderstorms which produced at least 2 reports of flash flooding in the New Orleans metro area.",170
767852,ORLEANS PAR.,MC DOLOGHVILLE,08/18/2018,1207,Flash Flood, , ,0,0,0,0,LA,CST-6, ,128025,C,71,LIX,0,0,Broadcast Media,Heavy Rain, , ,1,W,2,NNE,VIEUX CARRE,29.9285,-90.0671,30.0006,-90.0628,"Social media posts from local broadcast media outlets showed water entering vehicles in the New Orleans Central Business District.","Collisions between thunderstorm outflow boundaries and lake breeze boundaries produced nearly stationary thunderstorms south of Lake Pontchartrain. Several reports of flooding were received from the New Orleans Metro area.",171
783724,ORLEANS PAR.,NEW ORLEANS,10/15/2018,2020,Flood, , ,0,0,0,0,LA,CST-6, ,131006,C,71,LIX,0,0,NWS Employee,Heavy Rain, , ,1,W,2,S,NEW ORLEANS,29.9496,-90.1147,29.9164,-90.0971,"Reports of street flooding were received from the Middle Garden District in Downtown New Orleans.","A slow moving frontal boundary provided the focus for nearly stationary thunderstorms. One of these storms produced street flooding in downtown New Orleans during the evening hours.",172
783866,ORLEANS PAR.,GENTILLY,11/01/2018,415,Thunderstorm Wind,50.00, ,0,0,0,0,LA,CST-6,EG,131022,C,71,LIX,0,0,Broadcast Media, , , ,1,E,1,E,GENTILLY,30.02,-90.02,30.02,-90.02,"Reports from broadcast media of a tree blown down on a home in New Orleans East.","Deepening low pressure moving through the Lower Mississippi River Valley into the Ohio River Valley pushed a cold front through southeast Louisiana and southern Mississippi on the 1st. Severe thunderstorms developed in advance of the front, producing numerous reports of severe weather, including several tornadoes.",173
815764,ORLEANS PAR.,MC DOLOGHVILLE,05/12/2019,530,Flash Flood, , ,0,0,0,0,LA,CST-6, ,135950,C,71,LIX,0,0,Broadcast Media,Heavy Rain, , ,1,WSW,0,SSW,GENTILLY,29.9245,-90.069,30.0165,-90.032,"Multiple roads and streets were reported closed in the City of New Orleans due to flooding.","A stationary front combined with a strong upper air impulse and very moist air produced multiple bands of thunderstorms. Several areas received multiple rounds of thunderstorms which produced flash flooding.",174
